stu_id,year,dept,feedback,sentiment
19105089,BE,MECH,The professor did not effectively manage the class or provide enough structure,-1
19105090,BE,MECH,The course content was relevant and applicable to my career goals,1
19105091,BE,MECH,The professor provided helpful feedback on assignments and exams,1
19105092,BE,MECH,The course was poorly structured and confusing,-1
19105093,BE,MECH,The professor was knowledgeable but did not explain concepts clearly enough,-1
19105094,BE,MECH,The course was very challenging and required a lot of effort,0
19105095,BE,MECH,The professor provided relevant and interesting case studies,1
19105096,BE,MECH,The course was well-designed and informative,1
19105097,BE,MECH,The professor seemed disinterested and unengaged,-1
19105098,BE,MECH,The course was too focused on memorization and not enough on application,-1
19105099,BE,MECH,The professor was approachable and willing to answer questions,1
19105100,BE,MECH,The course content was engaging and relevant to real-world problems,1
19105104,BE,MECH,The course material was well-organized and easy to follow.,1
19105105,BE,MECH,The professor was disorganized and unhelpful,-1
19105105,BE,MECH,The professor was disorganized and unhelpful,-1
19105109,BE,MECH,The assignments were confusing and poorly explained.,-1
19105112,BE,MECH,The course textbook was poorly organized,-1
19105114,BE,MECH,The professors were knowledgeable and approachable.,1
19105119,BE,MECH,The workload was manageable and the labs were well-equipped.,0
19105124,BE,MECH,The coursework was relevant and applicable to real-world scenarios.,1
19105129,BE,MECH,The professors were knowledgeable but the course material was poorly organized.,0
19105156,BE,MECH,The course content was interesting but poorly presented,0
19105177,BE,MECH,The course textbook was helpful and well-organized,1
19105191,BE,MECH,The instructors were knowledgeable and helpful,1
19105193,BE,MECH,The coursework was disorganized and confusing,-1
19103001,BE,EXTC,The professor was knowledgeable and enthusiastic,1
19103002,BE,EXTC,The course material was well-organized and easy to follow,1
19103003,BE,EXTC,The professor was unprepared and often went off-topic,-1
19103004,BE,EXTC,The course workload was too heavy and overwhelming,-1
19103005,BE,EXTC,The professor was approachable and willing to help outside of class,1
19103006,BE,EXTC,The course content was relevant and practical,1
19103007,BE,EXTC,The professor was condescending and dismissive of student questions,-1
19103008,BE,EXTC,The course lacked depth and failed to challenge students,0
19103009,BE,EXTC,The professor provided useful feedback on assignments,1
19103010,BE,EXTC,The course assignments were well-designed and helped me understand the material,1
19103011,BE,EXTC,The professor had a strong command of the subject matter and was able to explain difficult concepts,1
19103012,BE,EXTC,The course required too much busywork and not enough critical thinking,-1
19103013,BE,EXTC,The professor was disorganized and often forgot important details,-1
19103014,BE,EXTC,The course covered a wide range of topics and was informative,1
19103015,BE,EXTC,The professor was biased in their teaching and did not present multiple perspectives,-1
19103016,BE,EXTC,The course readings and materials were engaging and thought-provoking,1
19103017,BE,EXTC,The professor was unresponsive to student emails and questions outside of class,-1
19103018,BE,EXTC,The course was well-structured and easy to follow,1
19103019,BE,EXTC,The professor encouraged critical thinking and discussion in class,1
19103020,BE,EXTC,The course was too theoretical and did not provide practical applications,-1
19103021,BE,EXTC,The professor was knowledgeable but did not explain concepts clearly enough,-1
19103022,BE,EXTC,The course provided opportunities for hands-on learning and application,1
19103023,BE,EXTC,The professor was engaging and made the material interesting,1
19103024,BE,EXTC,The course required too much memorization and not enough understanding of concepts,-1
19103025,BE,EXTC,The professor was flexible and accommodating with deadlines and assignments,1
19103026,BE,EXTC,The course was challenging but rewarding,1
19103027,BE,EXTC,The professor was unapproachable and intimidating,-1
19103028,BE,EXTC,The course content was not relevant to my interests or career goals,-1
19103029,BE,EXTC,The professor was able to explain difficult concepts in a way that was easy to understand,1
19103030,BE,EXTC,The course was too fast-paced and did not allow for enough time to fully understand the material,-1
19103031,BE,EXTC,The professor provided useful resources and materials to supplement the course,1
19103032,BE,EXTC,The course was well-designed and provided a good balance of theory and application,1
19103033,BE,EXTC,The professor was very knowledgeable and taught the subject in an engaging way,1
19103034,BE,EXTC,The course content was very relevant and practical,1
19103035,BE,EXTC,The professor was approachable and helpful,1
19103036,BE,EXTC,The assignments were challenging but helped me learn a lot,1
19103037,BE,EXTC,The professor had poor communication skills and was difficult to understand,-1
19103038,BE,EXTC,The course workload was too heavy and left me feeling overwhelmed,-1
19103039,BE,EXTC,The course material was outdated and not relevant to current industry practices,-1
19103040,BE,EXTC,The professor was frequently absent and unprepared for class,-1
19103041,BE,EXTC,The course structure was confusing and disorganized,-1
19103042,BE,EXTC,The professor was passionate about the subject and made it interesting to learn,1
19103043,BE,EXTC,The course was well-structured and easy to follow,1
19103044,BE,EXTC,The professor provided valuable feedback on my assignments,1
19103045,BE,EXTC,The course was too theoretical and lacked practical application,-1
19103046,BE,EXTC,The professor did not respond to emails or provide enough office hours,-1
19103047,BE,EXTC,The course was too easy and did not challenge me enough,0
19103048,BE,EXTC,The professor was accommodating to students with different learning styles,1
19103049,BE,EXTC,The course had a good balance of individual and group assignments,1
19103050,BE,EXTC,The professor was well-prepared for each class and provided clear explanations,1
19103051,BE,EXTC,The course required a lot of independent research and self-study,0
19103052,BE,EXTC,The professor was disorganized and often went off-topic during lectures,-1
19103053,BE,EXTC,The course was a good introduction to the subject and prepared me well for future studies,1
19103053,BE,EXTC,The course was very informative.,1
19103054,BE,EXTC,I enjoyed the class discussions.,1
19103055,BE,EXTC,The professor was not very engaging.,-1
19103056,BE,EXTC,The assignments were too difficult.,-1
19103057,BE,EXTC,I learned a lot from this course.,1
19103058,BE,EXTC,The course content was not very relevant.,-1
19103059,BE,EXTC,The professor was very helpful and approachable.,1
19103060,BE,EXTC,The workload was manageable.,0
19103061,BE,EXTC,I found the lectures to be boring.,-1
19103062,BE,EXTC,The course material was well-organized.,1
19103063,BE,EXTC,I struggled with some of the concepts.,-1
19103064,BE,EXTC,The course was a waste of time.,-1
19103065,BE,EXTC,I enjoyed the group projects.,1
19103066,BE,EXTC,The professor was very knowledgeable.,1
19103067,BE,EXTC,The course was too theoretical.,-1
19103068,BE,EXTC,The assignments were not well-explained.,-1
19103069,BE,EXTC,The course was very challenging.,1
19103070,BE,EXTC,The professor was not very clear in their explanations.,-1
19103071,BE,EXTC,The course was well-structured.,1
19103072,BE,EXTC,The workload was too heavy.,-1
19103073,BE,EXTC,I did not learn anything new in this course.,-1
19103074,BE,EXTC,The professor was very engaging.,1
19103075,BE,EXTC,The course content was very relevant.,1
19103076,BE,EXTC,The assignments were interesting.,1
19103077,BE,EXTC,The course was very practical.,1
19103078,BE,EXTC,The professor was not very approachable.,-1
19103079,BE,EXTC,The course was too easy.,-1
19103080,BE,EXTC,The lectures were very informative.,1
19103081,BE,EXTC,The course was very well-designed.,1
19103082,BE,EXTC,The workload was just right.,0
19103083,BE,EXTC,I struggled with the assignments.,-1
19103084,BE,EXTC,The course was very engaging.,1
19103085,BE,EXTC,The professor was very supportive.,1
19103086,BE,EXTC,The course was too repetitive.,-1
19103087,BE,EXTC,I found the readings to be very helpful.,1
19103088,BE,EXTC,The course was too broad.,-1
19103089,BE,EXTC,I enjoyed the hands-on activities.,1
19103090,BE,EXTC,The professor was not very knowledgeable.,-1
19103091,BE,EXTC,The course was very well-taught.,1
19103092,BE,EXTC,The professor was very knowledgeable and helpful.,1
19103093,BE,EXTC,The course content was not very engaging.,-1
19103094,BE,EXTC,I enjoyed the guest speakers.,1
19103095,BE,EXTC,The workload was too heavy.,-1
19103096,BE,EXTC,The assignments were well-designed.,1
